,9,10,11,12
2019-07-29 13:00:00+02:00,40.31,40.31,40.31,38.38
2019-07-29 14:00:00+02:00,40.03,40.03,40.03,36.19
2019-07-29 15:00:00+02:00,39.67,39.67,39.67,35.51
2019-07-29 16:00:00+02:00,40.16,40.16,40.16,37.55
2019-07-29 17:00:00+02:00,40.92,40.92,40.92,42.71
2019-07-29 18:00:00+02:00,41.05,41.05,41.05,45.66
2019-07-29 19:00:00+02:00,40.81,40.81,40.81,55.49
2019-07-29 20:00:00+02:00,40.69,40.69,40.69,55.26
2019-07-29 21:00:00+02:00,40.39,40.39,40.39,48.89
2019-07-29 22:00:00+02:00,40.08,40.08,40.08,46.24
2019-07-29 23:00:00+02:00,39.39,39.39,39.39,40.0
2019-07-30 00:00:00+02:00,38.8,38.8,38.8,38.08
2019-07-30 01:00:00+02:00,38.35,38.35,38.35,34.52
2019-07-30 02:00:00+02:00,38.16,38.16,38.16,32.5
2019-07-30 03:00:00+02:00,38.0,38.0,38.0,31.44
2019-07-30 04:00:00+02:00,38.16,38.16,38.16,29.91
2019-07-30 05:00:00+02:00,38.59,38.59,38.59,29.5
2019-07-30 06:00:00+02:00,39.78,39.78,39.78,33.61
2019-07-30 07:00:00+02:00,40.15,40.15,40.15,38.03
2019-07-30 08:00:00+02:00,40.86,40.86,40.86,41.4
2019-07-30 09:00:00+02:00,41.06,41.06,41.06,47.43
2019-07-30 10:00:00+02:00,41.22,41.22,41.22,47.42
2019-07-30 11:00:00+02:00,41.37,41.37,41.37,46.0
2019-07-30 12:00:00+02:00,40.78,40.78,40.78,45.8
2019-07-30 13:00:00+02:00,40.51,40.51,40.51,43.3
2019-07-30 14:00:00+02:00,40.0,40.0,40.0,38.3
2019-07-30 15:00:00+02:00,39.95,39.95,39.95,37.45
2019-07-30 16:00:00+02:00,39.78,39.78,39.78,36.0
2019-07-30 17:00:00+02:00,40.69,40.69,40.69,39.08
2019-07-30 18:00:00+02:00,41.03,41.03,41.03,43.62
2019-07-30 19:00:00+02:00,40.84,40.84,40.84,45.85
2019-07-30 20:00:00+02:00,40.92,40.92,40.92,45.08
2019-07-30 21:00:00+02:00,40.58,40.58,40.58,39.0
2019-07-30 22:00:00+02:00,39.96,39.96,39.96,40.31
2019-07-30 23:00:00+02:00,38.66,38.66,38.66,35.8
2019-07-31 00:00:00+02:00,37.98,37.98,37.98,40.66
2019-07-31 01:00:00+02:00,37.54,37.54,37.54,36.0
2019-07-31 02:00:00+02:00,35.98,35.98,35.98,29.98
2019-07-31 03:00:00+02:00,35.78,35.78,35.78,28.01
2019-07-31 04:00:00+02:00,36.19,36.19,36.19,26.97
2019-07-31 05:00:00+02:00,37.8,37.8,37.8,28.97
2019-07-31 06:00:00+02:00,38.98,38.98,38.98,33.06
2019-07-31 07:00:00+02:00,39.71,39.71,39.71,39.61
2019-07-31 08:00:00+02:00,40.19,40.19,40.19,40.0
2019-07-31 09:00:00+02:00,40.23,40.23,40.23,42.03
2019-07-31 10:00:00+02:00,39.92,39.92,39.92,40.0
2019-07-31 11:00:00+02:00,40.11,40.11,40.11,39.15
2019-07-31 12:00:00+02:00,39.9,39.9,39.9,39.9
2019-07-31 13:00:00+02:00,39.46,39.46,39.46,38.83
2019-07-31 14:00:00+02:00,39.33,39.33,39.33,36.0
2019-07-31 15:00:00+02:00,39.26,39.26,39.26,35.91
2019-07-31 16:00:00+02:00,39.04,39.04,39.04,35.7
2019-07-31 17:00:00+02:00,39.34,39.34,39.34,38.93
2019-07-31 18:00:00+02:00,39.98,39.98,39.98,46.5
2019-07-31 19:00:00+02:00,40.02,40.02,40.02,48.61
2019-07-31 20:00:00+02:00,40.15,40.15,40.15,55.0
2019-07-31 21:00:00+02:00,40.11,40.11,40.11,48.88
2019-07-31 22:00:00+02:00,39.87,39.87,39.87,46.44
2019-07-31 23:00:00+02:00,39.69,39.69,39.69,39.87
2019-08-01 00:00:00+02:00,39.0,39.0,39.0,37.14
2019-08-01 01:00:00+02:00,37.98,37.98,37.98,35.0
2019-08-01 02:00:00+02:00,37.44,37.44,37.44,34.1
2019-08-01 03:00:00+02:00,37.26,37.26,37.26,32.97
2019-08-01 04:00:00+02:00,37.37,37.37,37.37,32.0
2019-08-01 05:00:00+02:00,38.39,38.39,38.39,33.96
2019-08-01 06:00:00+02:00,39.9,39.9,39.9,37.67
2019-08-01 07:00:00+02:00,40.18,40.18,40.18,40.06
2019-08-01 08:00:00+02:00,40.27,40.27,40.27,39.74
2019-08-01 09:00:00+02:00,40.32,40.32,40.32,48.97
2019-08-01 10:00:00+02:00,40.21,40.21,40.21,50.0
2019-08-01 11:00:00+02:00,40.22,40.22,40.22,48.5
2019-08-01 12:00:00+02:00,39.75,39.75,39.75,39.71
2019-08-01 13:00:00+02:00,40.06,40.06,40.06,38.51
2019-08-01 14:00:00+02:00,40.03,40.03,40.03,37.65
2019-08-01 15:00:00+02:00,40.04,40.04,40.04,38.19
2019-08-01 16:00:00+02:00,40.09,40.09,40.09,37.73
2019-08-01 17:00:00+02:00,40.57,40.57,40.57,42.66
2019-08-01 18:00:00+02:00,40.6,40.6,40.6,49.98
2019-08-01 19:00:00+02:00,40.4,40.4,40.4,56.45
2019-08-01 20:00:00+02:00,40.56,40.56,40.56,57.61
2019-08-01 21:00:00+02:00,40.35,40.35,40.35,52.1
2019-08-01 22:00:00+02:00,39.97,39.97,39.97,48.49
2019-08-01 23:00:00+02:00,39.61,39.61,39.61,41.79
2019-08-02 00:00:00+02:00,39.04,39.04,39.04,38.71
2019-08-02 01:00:00+02:00,38.89,38.89,38.89,36.51
2019-08-02 02:00:00+02:00,38.2,38.2,38.2,34.56
2019-08-02 03:00:00+02:00,37.93,37.93,37.93,33.53
2019-08-02 04:00:00+02:00,38.1,38.1,38.1,32.43
2019-08-02 05:00:00+02:00,38.54,38.54,38.54,33.45
2019-08-02 06:00:00+02:00,40.05,40.05,40.05,35.05
2019-08-02 07:00:00+02:00,40.67,40.67,40.67,40.07
2019-08-02 08:00:00+02:00,40.94,40.94,40.94,44.58
2019-08-02 09:00:00+02:00,41.39,41.39,41.39,47.38
2019-08-02 10:00:00+02:00,41.19,41.19,41.19,49.24
2019-08-02 11:00:00+02:00,41.49,41.49,41.49,49.0
2019-08-02 12:00:00+02:00,40.95,40.95,40.95,48.0
2019-08-02 13:00:00+02:00,40.28,40.28,40.28,45.0
2019-08-02 14:00:00+02:00,40.12,40.12,40.12,38.0
2019-08-02 15:00:00+02:00,39.99,39.99,39.99,38.0
2019-08-02 16:00:00+02:00,39.92,39.92,39.92,36.81
2019-08-02 17:00:00+02:00,40.38,40.38,40.38,41.94
2019-08-02 18:00:00+02:00,40.65,40.65,40.65,48.0
2019-08-02 19:00:00+02:00,40.5,40.5,40.5,50.46
2019-08-02 20:00:00+02:00,40.67,40.67,40.67,50.02
2019-08-02 21:00:00+02:00,40.45,40.45,40.45,44.28
2019-08-02 22:00:00+02:00,39.99,39.99,39.99,45.02
2019-08-02 23:00:00+02:00,39.8,39.8,39.8,40.02
2019-08-03 00:00:00+02:00,38.96,38.96,38.96,43.05
2019-08-03 01:00:00+02:00,38.16,38.16,38.16,42.0
2019-08-03 02:00:00+02:00,38.05,38.05,38.05,36.52
2019-08-03 03:00:00+02:00,37.74,37.74,37.74,35.48
2019-08-03 04:00:00+02:00,37.66,37.66,37.66,34.96
2019-08-03 05:00:00+02:00,37.87,37.87,37.87,34.6
2019-08-03 06:00:00+02:00,38.11,38.11,38.11,33.62
2019-08-03 07:00:00+02:00,38.41,38.41,38.41,35.77
2019-08-03 08:00:00+02:00,38.97,38.97,38.97,35.6
2019-08-03 09:00:00+02:00,39.73,39.73,39.73,42.89
2019-08-03 10:00:00+02:00,39.69,39.69,39.69,49.17
2019-08-03 11:00:00+02:00,39.61,39.61,39.61,47.36
2019-08-03 12:00:00+02:00,39.42,39.42,39.42,46.67
2019-08-03 13:00:00+02:00,39.14,39.14,39.14,42.47
2019-08-03 14:00:00+02:00,38.95,38.95,38.95,38.28
2019-08-03 15:00:00+02:00,38.91,38.91,38.91,37.0
2019-08-03 16:00:00+02:00,38.89,38.89,38.89,36.52
2019-08-03 17:00:00+02:00,38.96,38.96,38.96,41.32
2019-08-03 18:00:00+02:00,39.75,39.75,39.75,48.64
2019-08-03 19:00:00+02:00,39.97,39.97,39.97,53.64
2019-08-03 20:00:00+02:00,39.95,39.95,39.95,52.7
2019-08-03 21:00:00+02:00,40.25,40.25,40.25,50.4
2019-08-03 22:00:00+02:00,40.3,40.3,40.3,53.0
2019-08-03 23:00:00+02:00,39.47,39.47,39.47,47.84
2019-08-04 00:00:00+02:00,38.93,38.93,38.93,42.12
2019-08-04 01:00:00+02:00,38.04,38.04,38.04,41.05
2019-08-04 02:00:00+02:00,37.45,37.45,37.45,40.0
2019-08-04 03:00:00+02:00,37.18,37.18,37.18,37.14
2019-08-04 04:00:00+02:00,37.06,37.06,37.06,36.7
2019-08-04 05:00:00+02:00,36.48,36.48,36.48,36.7
2019-08-04 06:00:00+02:00,37.4,37.4,37.4,34.17
2019-08-04 07:00:00+02:00,38.09,38.09,38.09,36.57
2019-08-04 08:00:00+02:00,38.69,38.69,38.69,36.96
2019-08-04 09:00:00+02:00,39.31,39.31,39.31,38.0
2019-08-04 10:00:00+02:00,39.47,39.47,39.47,43.67
2019-08-04 11:00:00+02:00,39.48,39.48,39.48,44.4
2019-08-04 12:00:00+02:00,39.55,39.55,39.55,47.98
2019-08-04 13:00:00+02:00,39.46,39.46,39.46,46.36
2019-08-04 14:00:00+02:00,39.3,39.3,39.3,41.36
2019-08-04 15:00:00+02:00,39.2,39.2,39.2,38.0
2019-08-04 16:00:00+02:00,39.12,39.12,39.12,36.1
2019-08-04 17:00:00+02:00,39.32,39.32,39.32,37.3
2019-08-04 18:00:00+02:00,39.98,39.98,39.98,46.7
2019-08-04 19:00:00+02:00,40.65,40.65,40.65,50.19
2019-08-04 20:00:00+02:00,41.34,41.34,41.34,50.09
2019-08-04 21:00:00+02:00,41.25,41.25,41.25,50.19
2019-08-04 22:00:00+02:00,41.25,41.25,41.25,49.79
2019-08-04 23:00:00+02:00,40.31,40.31,40.31,41.12
2019-08-05 00:00:00+02:00,39.05,39.05,39.05,45.18
2019-08-05 01:00:00+02:00,36.89,36.89,36.89,40.1
2019-08-05 02:00:00+02:00,36.55,36.55,36.55,37.22
2019-08-05 03:00:00+02:00,36.56,36.56,36.56,32.91
2019-08-05 04:00:00+02:00,36.81,36.81,36.81,30.0
2019-08-05 05:00:00+02:00,39.33,39.33,39.33,30.96
2019-08-05 06:00:00+02:00,40.81,40.81,40.81,36.91
2019-08-05 07:00:00+02:00,40.93,40.93,40.93,43.34
2019-08-05 08:00:00+02:00,41.27,41.27,41.27,42.59
2019-08-05 09:00:00+02:00,41.53,41.53,41.53,48.66
2019-08-05 10:00:00+02:00,41.54,41.54,41.54,49.0
2019-08-05 11:00:00+02:00,41.61,41.61,41.61,46.54
2019-08-05 12:00:00+02:00,41.61,41.61,41.61,42.68
2019-08-05 13:00:00+02:00,41.51,41.51,41.51,42.08
2019-08-05 14:00:00+02:00,40.74,40.74,40.74,37.08
2019-08-05 15:00:00+02:00,40.03,40.03,40.03,36.07
2019-08-05 16:00:00+02:00,39.96,39.96,39.96,34.47
2019-08-05 17:00:00+02:00,40.52,40.52,40.52,37.01
2019-08-05 18:00:00+02:00,41.04,41.04,41.04,39.4
2019-08-05 19:00:00+02:00,41.29,41.29,41.29,44.7
2019-08-05 20:00:00+02:00,41.27,41.27,41.27,49.84
2019-08-05 21:00:00+02:00,41.53,41.53,41.53,45.05
2019-08-05 22:00:00+02:00,41.22,41.22,41.22,42.48
2019-08-05 23:00:00+02:00,39.87,39.87,39.87,37.48
2019-08-06 00:00:00+02:00,38.79,38.79,38.79,38.56
2019-08-06 01:00:00+02:00,37.83,37.83,37.83,35.99
2019-08-06 02:00:00+02:00,36.91,36.91,36.91,32.8
2019-08-06 03:00:00+02:00,36.83,36.83,36.83,31.92
2019-08-06 04:00:00+02:00,36.78,36.78,36.78,31.74
2019-08-06 05:00:00+02:00,38.47,38.47,38.47,33.88
2019-08-06 06:00:00+02:00,39.4,39.4,39.4,35.55
2019-08-06 07:00:00+02:00,40.7,40.7,40.7,41.08
2019-08-06 08:00:00+02:00,41.86,41.86,41.86,42.33
2019-08-06 09:00:00+02:00,41.88,41.88,41.88,41.71
2019-08-06 10:00:00+02:00,41.1,41.1,41.1,44.8
2019-08-06 11:00:00+02:00,40.87,40.87,40.87,42.05
2019-08-06 12:00:00+02:00,40.15,40.15,40.15,44.0
2019-08-06 13:00:00+02:00,39.97,39.97,39.97,43.99
2019-08-06 14:00:00+02:00,39.93,39.93,39.93,38.96
2019-08-06 15:00:00+02:00,39.95,39.95,39.95,36.94
2019-08-06 16:00:00+02:00,40.13,40.13,40.13,37.93
2019-08-06 17:00:00+02:00,41.06,41.06,41.06,42.0
2019-08-06 18:00:00+02:00,41.2,41.2,41.2,49.1
2019-08-06 19:00:00+02:00,41.04,41.04,41.04,51.52
2019-08-06 20:00:00+02:00,40.99,40.99,40.99,50.7
2019-08-06 21:00:00+02:00,41.26,41.26,41.26,49.91
2019-08-06 22:00:00+02:00,40.81,40.81,40.81,46.53
2019-08-06 23:00:00+02:00,39.66,39.66,39.66,38.65
2019-08-07 00:00:00+02:00,38.26,38.26,38.26,38.55
2019-08-07 01:00:00+02:00,36.28,36.28,36.28,34.02
2019-08-07 02:00:00+02:00,35.76,35.76,35.76,29.92
2019-08-07 03:00:00+02:00,35.76,35.76,35.76,29.34
2019-08-07 04:00:00+02:00,35.69,35.69,35.69,29.17
2019-08-07 05:00:00+02:00,37.59,37.59,37.59,30.56
2019-08-07 06:00:00+02:00,39.36,39.36,39.36,34.81
2019-08-07 07:00:00+02:00,39.99,39.99,39.99,39.0
2019-08-07 08:00:00+02:00,40.64,40.64,40.64,41.8
2019-08-07 09:00:00+02:00,40.92,40.92,40.92,42.68
2019-08-07 10:00:00+02:00,40.97,40.97,40.97,41.68
2019-08-07 11:00:00+02:00,40.92,40.92,40.92,42.05
2019-08-07 12:00:00+02:00,40.81,40.81,40.81,40.01
2019-08-07 13:00:00+02:00,40.38,40.38,40.38,38.04
2019-08-07 14:00:00+02:00,39.18,39.18,39.18,35.99
2019-08-07 15:00:00+02:00,38.93,38.93,38.93,34.0
2019-08-07 16:00:00+02:00,39.01,39.01,39.01,33.93
2019-08-07 17:00:00+02:00,39.55,39.55,39.55,37.48
2019-08-07 18:00:00+02:00,40.54,40.54,40.54,40.52
2019-08-07 19:00:00+02:00,40.69,40.69,40.69,43.94
2019-08-07 20:00:00+02:00,40.93,40.93,40.93,45.2
2019-08-07 21:00:00+02:00,40.6,40.6,40.6,44.67
2019-08-07 22:00:00+02:00,39.33,39.33,39.33,46.0
2019-08-07 23:00:00+02:00,38.31,38.31,38.31,40.0
2019-08-08 00:00:00+02:00,36.5,36.5,36.5,41.9
2019-08-08 01:00:00+02:00,35.38,35.38,35.38,36.9
2019-08-08 02:00:00+02:00,35.04,35.04,35.04,30.77
2019-08-08 03:00:00+02:00,34.95,34.95,34.95,27.9
2019-08-08 04:00:00+02:00,35.38,35.38,35.38,26.13
2019-08-08 05:00:00+02:00,36.62,36.62,36.62,30.0
2019-08-08 06:00:00+02:00,37.49,37.49,37.49,35.98
2019-08-08 07:00:00+02:00,38.15,38.15,38.15,38.04
2019-08-08 08:00:00+02:00,38.7,38.7,38.7,37.71
2019-08-08 09:00:00+02:00,38.59,38.59,38.59,38.0
2019-08-08 10:00:00+02:00,37.88,37.88,37.88,40.0
2019-08-08 11:00:00+02:00,37.98,37.98,37.98,39.47
2019-08-08 12:00:00+02:00,37.72,37.72,37.72,39.7
2019-08-08 13:00:00+02:00,37.56,37.56,37.56,40.0
2019-08-08 14:00:00+02:00,37.48,37.48,37.48,38.09
2019-08-08 15:00:00+02:00,37.24,37.24,37.24,35.5
2019-08-08 16:00:00+02:00,37.2,37.2,37.2,35.5
2019-08-08 17:00:00+02:00,37.49,37.49,37.49,39.46
2019-08-08 18:00:00+02:00,38.37,38.37,38.37,51.62
2019-08-08 19:00:00+02:00,39.11,39.11,39.11,51.2
2019-08-08 20:00:00+02:00,39.02,39.02,39.02,45.79
2019-08-08 21:00:00+02:00,39.07,39.07,39.07,41.44
2019-08-08 22:00:00+02:00,38.95,38.95,38.95,39.83
2019-08-08 23:00:00+02:00,37.99,37.99,37.99,35.96
2019-08-09 00:00:00+02:00,36.23,36.23,36.23,42.37
2019-08-09 01:00:00+02:00,35.0,35.0,35.0,37.54
2019-08-09 02:00:00+02:00,33.97,33.97,33.97,26.35
2019-08-09 03:00:00+02:00,34.06,34.06,34.06,24.07
2019-08-09 04:00:00+02:00,33.83,33.83,33.83,19.68
2019-08-09 05:00:00+02:00,37.18,37.18,37.18,19.78
2019-08-09 06:00:00+02:00,37.61,37.61,37.61,22.8
2019-08-09 07:00:00+02:00,38.36,38.36,38.36,31.41
2019-08-09 08:00:00+02:00,39.06,39.06,39.06,36.14
2019-08-09 09:00:00+02:00,39.22,39.22,39.22,40.0
2019-08-09 10:00:00+02:00,38.98,38.98,38.98,38.28
2019-08-09 11:00:00+02:00,39.11,39.11,39.11,39.94
2019-08-09 12:00:00+02:00,37.95,37.95,37.95,41.0
2019-08-09 13:00:00+02:00,37.98,37.98,37.98,39.0
2019-08-09 14:00:00+02:00,38.41,38.41,38.41,37.99
2019-08-09 15:00:00+02:00,37.68,37.68,37.68,36.8
2019-08-09 16:00:00+02:00,37.61,37.61,37.61,35.0
2019-08-09 17:00:00+02:00,38.21,38.21,38.21,38.49
2019-08-09 18:00:00+02:00,38.43,38.43,38.43,42.3
2019-08-09 19:00:00+02:00,38.35,38.35,38.35,44.8
2019-08-09 20:00:00+02:00,37.93,37.93,37.93,45.02
2019-08-09 21:00:00+02:00,36.99,36.99,36.99,38.0
2019-08-09 22:00:00+02:00,35.33,35.33,35.33,39.92
2019-08-09 23:00:00+02:00,33.93,33.93,33.93,34.95
2019-08-10 00:00:00+02:00,34.87,34.87,34.87,41.04
2019-08-10 01:00:00+02:00,34.67,34.67,34.67,30.03
2019-08-10 02:00:00+02:00,33.92,33.92,33.92,24.93
2019-08-10 03:00:00+02:00,32.73,32.73,32.73,20.94
2019-08-10 04:00:00+02:00,31.7,31.7,31.7,15.02
2019-08-10 05:00:00+02:00,31.42,31.42,31.42,14.9
2019-08-10 06:00:00+02:00,32.17,32.17,32.17,17.0
2019-08-10 07:00:00+02:00,33.99,33.99,33.99,24.14
2019-08-10 08:00:00+02:00,35.24,35.24,35.24,32.43
2019-08-10 09:00:00+02:00,36.05,36.05,36.05,44.7
2019-08-10 10:00:00+02:00,36.07,36.07,36.07,50.0
2019-08-10 11:00:00+02:00,35.88,35.88,35.88,49.9
2019-08-10 12:00:00+02:00,35.54,35.54,35.54,46.41
2019-08-10 13:00:00+02:00,35.11,35.11,35.11,42.58
2019-08-10 14:00:00+02:00,34.91,34.91,34.91,30.0
2019-08-10 15:00:00+02:00,34.82,34.82,34.82,24.94
2019-08-10 16:00:00+02:00,34.96,34.96,34.96,23.47
2019-08-10 17:00:00+02:00,35.32,35.32,35.32,28.0
2019-08-10 18:00:00+02:00,35.13,35.13,35.13,40.3
2019-08-10 19:00:00+02:00,34.01,34.01,34.01,44.3
2019-08-10 20:00:00+02:00,34.0,34.0,34.0,44.49
2019-08-10 21:00:00+02:00,32.43,32.43,32.43,43.67
2019-08-10 22:00:00+02:00,31.83,31.83,31.83,50.0
2019-08-10 23:00:00+02:00,32.01,32.01,32.01,37.4
2019-08-11 00:00:00+02:00,28.84,28.84,28.84,25.97
2019-08-11 01:00:00+02:00,22.59,22.59,22.59,21.02
2019-08-11 02:00:00+02:00,17.15,17.15,17.15,15.96
2019-08-11 03:00:00+02:00,13.12,13.12,13.12,12.16
2019-08-11 04:00:00+02:00,13.56,13.56,13.56,12.57
2019-08-11 05:00:00+02:00,14.07,14.07,14.07,13.04
2019-08-11 06:00:00+02:00,14.91,14.91,14.91,13.88
2019-08-11 07:00:00+02:00,21.19,21.19,21.19,19.72
2019-08-11 08:00:00+02:00,29.11,29.11,29.11,29.75
2019-08-11 09:00:00+02:00,31.99,31.99,31.99,39.25
2019-08-11 10:00:00+02:00,33.21,33.21,33.21,41.39
2019-08-11 11:00:00+02:00,33.25,33.25,33.25,44.03
2019-08-11 12:00:00+02:00,32.13,32.13,32.13,44.03
2019-08-11 13:00:00+02:00,31.96,31.96,31.96,45.25
2019-08-11 14:00:00+02:00,31.62,31.62,31.62,41.0
2019-08-11 15:00:00+02:00,32.47,32.47,32.47,41.9
2019-08-11 16:00:00+02:00,32.61,32.61,32.61,33.39
2019-08-11 17:00:00+02:00,34.01,34.01,34.01,43.0
2019-08-11 18:00:00+02:00,35.97,35.97,35.97,41.97
2019-08-11 19:00:00+02:00,37.1,37.1,37.1,48.0
2019-08-11 20:00:00+02:00,37.68,37.68,37.68,48.95
2019-08-11 21:00:00+02:00,37.75,37.75,37.75,48.99
2019-08-11 22:00:00+02:00,37.59,37.59,37.59,50.2
2019-08-11 23:00:00+02:00,36.4,36.4,36.4,41.0
2019-08-12 00:00:00+02:00,34.32,34.32,34.32,42.0
2019-08-12 01:00:00+02:00,30.04,30.04,30.04,33.6
2019-08-12 02:00:00+02:00,28.38,28.38,28.38,30.4
2019-08-12 03:00:00+02:00,27.5,27.5,27.5,29.9
2019-08-12 04:00:00+02:00,28.1,28.1,28.1,29.9
2019-08-12 05:00:00+02:00,32.32,32.32,32.32,32.0
2019-08-12 06:00:00+02:00,37.01,37.01,37.01,40.2
2019-08-12 07:00:00+02:00,38.6,38.6,38.6,46.6
2019-08-12 08:00:00+02:00,38.31,38.31,38.31,37.57
2019-08-12 09:00:00+02:00,38.28,38.28,38.28,48.1
2019-08-12 10:00:00+02:00,37.64,37.64,37.64,52.4
2019-08-12 11:00:00+02:00,37.63,37.63,37.63,47.4
2019-08-12 12:00:00+02:00,36.45,36.45,36.45,42.0
2019-08-12 13:00:00+02:00,36.3,36.3,36.3,40.57
2019-08-12 14:00:00+02:00,37.13,37.13,37.13,35.06
2019-08-12 15:00:00+02:00,36.95,36.95,36.95,34.39
2019-08-12 16:00:00+02:00,37.78,37.78,37.78,36.0
2019-08-12 17:00:00+02:00,38.64,38.64,38.64,42.37
2019-08-12 18:00:00+02:00,38.89,38.89,38.89,52.47
2019-08-12 19:00:00+02:00,38.86,38.86,38.86,60.0
2019-08-12 20:00:00+02:00,38.78,38.78,38.78,59.19
2019-08-12 21:00:00+02:00,38.82,38.82,38.82,56.05
2019-08-12 22:00:00+02:00,38.33,38.33,38.33,43.2
2019-08-12 23:00:00+02:00,36.13,36.13,36.13,38.0
2019-08-13 00:00:00+02:00,34.97,34.97,34.97,42.57
2019-08-13 01:00:00+02:00,34.01,34.01,34.01,39.28
2019-08-13 02:00:00+02:00,33.07,33.07,33.07,34.94
2019-08-13 03:00:00+02:00,33.27,33.27,33.27,31.99
2019-08-13 04:00:00+02:00,33.19,33.19,33.19,31.0
2019-08-13 05:00:00+02:00,35.31,35.31,35.31,31.49
2019-08-13 06:00:00+02:00,37.17,37.17,37.17,38.14
2019-08-13 07:00:00+02:00,37.48,37.48,37.48,42.1
2019-08-13 08:00:00+02:00,37.92,37.92,37.92,44.28
2019-08-13 09:00:00+02:00,38.02,38.02,38.02,48.5
2019-08-13 10:00:00+02:00,37.72,37.72,37.72,48.58
2019-08-13 11:00:00+02:00,37.17,37.17,37.17,43.58
2019-08-13 12:00:00+02:00,36.46,36.46,36.46,43.0
2019-08-13 13:00:00+02:00,36.36,36.36,36.36,40.0
2019-08-13 14:00:00+02:00,36.28,36.28,36.28,37.01
2019-08-13 15:00:00+02:00,35.28,35.28,35.28,34.64
2019-08-13 16:00:00+02:00,36.0,36.0,36.0,34.63
2019-08-13 17:00:00+02:00,36.46,36.46,36.46,37.05
2019-08-13 18:00:00+02:00,36.95,36.95,36.95,48.99
2019-08-13 19:00:00+02:00,37.42,37.42,37.42,55.6
2019-08-13 20:00:00+02:00,37.4,37.4,37.4,57.0
2019-08-13 21:00:00+02:00,37.46,37.46,37.46,54.0
2019-08-13 22:00:00+02:00,37.16,37.16,37.16,50.82
2019-08-13 23:00:00+02:00,35.43,35.43,35.43,39.9
2019-08-14 00:00:00+02:00,32.72,32.72,32.72,41.07
2019-08-14 01:00:00+02:00,30.45,30.45,30.45,36.07
2019-08-14 02:00:00+02:00,28.43,28.43,28.43,34.0
2019-08-14 03:00:00+02:00,28.27,28.27,28.27,33.09
2019-08-14 04:00:00+02:00,29.68,29.68,29.68,32.94
2019-08-14 05:00:00+02:00,32.64,32.64,32.64,33.5
2019-08-14 06:00:00+02:00,35.43,35.43,35.43,36.3
2019-08-14 07:00:00+02:00,36.66,36.66,36.66,42.54
2019-08-14 08:00:00+02:00,37.05,37.05,37.05,43.17
2019-08-14 09:00:00+02:00,36.56,36.56,36.56,52.9
2019-08-14 10:00:00+02:00,36.08,36.08,36.08,58.0
2019-08-14 11:00:00+02:00,35.43,35.43,35.43,55.2
2019-08-14 12:00:00+02:00,35.06,35.06,35.06,55.0
2019-08-14 13:00:00+02:00,34.97,34.97,34.97,50.0
2019-08-14 14:00:00+02:00,34.99,34.99,34.99,41.79
2019-08-14 15:00:00+02:00,34.91,34.91,34.91,37.0
2019-08-14 16:00:00+02:00,34.98,34.98,34.98,36.0
2019-08-14 17:00:00+02:00,35.93,35.93,35.93,39.48
2019-08-14 18:00:00+02:00,36.14,36.14,36.14,45.81
2019-08-14 19:00:00+02:00,36.16,36.16,36.16,52.48
2019-08-14 20:00:00+02:00,36.19,36.19,36.19,47.14
2019-08-14 21:00:00+02:00,36.12,36.12,36.12,43.8
2019-08-14 22:00:00+02:00,35.99,35.99,35.99,38.11
2019-08-14 23:00:00+02:00,34.93,34.93,34.93,35.0
2019-08-15 00:00:00+02:00,33.01,33.01,33.01,42.9
2019-08-15 01:00:00+02:00,31.45,31.45,31.45,38.0
2019-08-15 02:00:00+02:00,29.34,29.34,29.34,31.0
2019-08-15 03:00:00+02:00,27.81,27.81,27.81,25.6
2019-08-15 04:00:00+02:00,26.7,26.7,26.7,23.96
2019-08-15 05:00:00+02:00,29.61,29.61,29.61,20.46
2019-08-15 06:00:00+02:00,29.95,29.95,29.95,25.68
2019-08-15 07:00:00+02:00,33.04,33.04,33.04,34.64
2019-08-15 08:00:00+02:00,34.47,34.47,34.47,33.6
2019-08-15 09:00:00+02:00,35.03,35.03,35.03,41.5
2019-08-15 10:00:00+02:00,34.58,34.58,34.58,40.12
2019-08-15 11:00:00+02:00,34.15,34.15,34.15,36.62
2019-08-15 12:00:00+02:00,33.18,33.18,33.18,36.69
2019-08-15 13:00:00+02:00,32.06,32.06,32.06,36.67
2019-08-15 14:00:00+02:00,30.85,30.85,30.85,36.57
2019-08-15 15:00:00+02:00,30.92,30.92,30.92,35.58
2019-08-15 16:00:00+02:00,32.98,32.98,32.98,35.48
2019-08-15 17:00:00+02:00,34.24,34.24,34.24,39.93
2019-08-15 18:00:00+02:00,35.01,35.01,35.01,40.98
2019-08-15 19:00:00+02:00,35.82,35.82,35.82,48.21
2019-08-15 20:00:00+02:00,35.68,35.68,35.68,53.6
2019-08-15 21:00:00+02:00,34.99,34.99,34.99,52.98
2019-08-15 22:00:00+02:00,33.95,33.95,33.95,47.99
2019-08-15 23:00:00+02:00,33.33,33.33,33.33,40.81
2019-08-16 00:00:00+02:00,31.11,31.11,31.11,50.53
2019-08-16 01:00:00+02:00,29.53,29.53,29.53,46.7
2019-08-16 02:00:00+02:00,28.79,28.79,28.79,35.1
2019-08-16 03:00:00+02:00,29.01,29.01,29.01,24.44
